adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/5PPEBNZ6xAhqkkSMKvygliXTSn1.jpg,"[28, 18]",1446308,ta,Varunan God Of Water,"In a World on the Brink of Chaos, a Seemingly Ordinary Conflict Over Water Becomes the Unexpected Catalyst for a Potential Global War. The Cutthroat Competition Between Two Groups of People Selling Water Transforms Into a Sinister Tool, Unleashing an Uncanny Tyranny Within the Rival Gangs. As the Workers Succumb to a Psychological Sin, They Evolve Into Brutal Thugs, Ultimately Leading to a Destructive Showdown That Threatens to Unravel the Fabric of a Society.",5.379,/zYSi9nyG0SP70yF3kB4UJSva5pj.jpg,2025-03-14,Varunan God Of Water,False,0.0,0
False,,[99],1446254,ca,Temps mort: la resurrecció de Charles Thomas,,5.379,/yDU0nAiufYt4GGVCqGq8NqYpkzq.jpg,2025-03-15,Temps mort: la resurrecció de Charles Thomas,False,0.0,0
False,,[],1446219,fr,Phalènes,"Paris, city of lights, has never been so aptly well-named. In a capital suffocated by light pollution, a swarm of disoriented moths get lost and roam the alleyways. A chronic insomniac wanders under the flickering streetlamps. Feeling stalked by the moths, he tries to escape this urban maze.",5.379,/gDlDP3ea0LCfDdHx8gb7ewLjN03.jpg,2025-03-14,Phalenes,False,0.0,0
False,,[99],1446205,el,Super Paradise,"In the 1970s, a small Greek island emerges as a symbol of hope, freedom, and self-expression. Mykonos was ""paradise on earth,"" and for some, it still is.",5.379,,2025-03-12,Super Paradise,False,0.0,0
False,,"[99, 10402]",1446183,el,Εδώ μιλάνε για λατρεία,"Poetic, dramatic, funny, MTV kids growing up on the Greek island of Corfu, Kore. Ydro. conquered the Greek indie pop/rock scene like only a few bands did, receiving both adoration and derision. The documentary follows their journey, focusing not only on the two core members but also on the importance of being special, without feeling ashamed.",5.379,/o4awsEqFBnBW8Z1G0Jad08LofUo.jpg,2025-03-14,They Talk About Worship Here,False,0.0,0
False,/a7CdN5x6fzdXT8gCSaAq9YQSoDv.jpg,[18],1446174,es,Discordia,,5.379,/jMxx7REMXRufzabUKcvtUMGYfZK.jpg,2025-03-14,Discordia,False,0.0,0
False,,[99],1446132,en,My Sunnyside,"Jo and Allie, a trans couple from Sunnyside, Queens, have built a life together that defies easy categorization. Their journey begins with a serendipitous meeting on a dating app in 2016, leading to their marriage two years later, yet their path is filled with challenges they could never have anticipated. Despite the persistent discrimination and systemic barriers they face as trans individuals, their love remains their guiding force. As they navigate their transitions, careers, and family dynamics, resilience, support, and fulfillment prevail.",5.379,,2025-03-11,My Sunnyside,False,0.0,0
False,/wQQYRUq7RepovaFAFcfyJmo9vk7.jpg,[],1446024,en,To live in nothingness | Short Film,A consideration of what matters in the void of nothingness we live in.,5.379,/7yTNoOrP59i85Vl9iNvMl4MaqtU.jpg,2025-03-12,To live in nothingness | Short Film,False,0.0,0
False,,[99],1445997,el,Lo,"After the directors' mother's death, he returns to his empty childhood apartment to handle a troubled inheritance. As he navigates its spaces, fragments of memories resurface, entwining the past with the Greek Junta's collective trauma.",5.379,/AaERQlPl4URG8jaGFtLbJD79qPW.jpg,2025-03-11,Lo,False,0.0,0
False,/q50EcWS7rI3cbklr2qj1xy4FPrB.jpg,[],1445982,nl,"Lockdown 2020, blijf in uw kot!",,5.379,/rDCwhRwfzM4c3u8tgsbigk8wdz5.jpg,2025-03-11,"Lockdown 2020, blijf in uw kot!",False,0.0,0
False,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,[18],550,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",5.37,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,1999-10-15,Fight Club,False,8.438,29974
False,/lTmXKs3zSxmOV9YqHOjEwcwrF4a.jpg,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",5.347,/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,2015-05-19,Tomorrowland,False,6.3,7028
False,/AgWnDRoGbbE6oXJWZpQVQWWzaUa.jpg,[35],209244,en,Are You Here,"When Steve Dallas, a womanizing local weatherman, hears that his off-the-grid best friend Ben Baker has lost his estranged father, the two return to Ben's childhood home. Once there, they discover Ben has inherited the family fortune, and the ill-equipped duo must battle Ben's formidable sister and deal with his father's gorgeous 25-year old widow.",5.338,/v83MAkGH8jF8uNhJhKgADqw3Xup.jpg,2013-09-07,Are You Here,False,5.2,276
False,/ew5FcYiRhTYNJAkxoVPMNlCOdVn.jpg,"[28, 80, 18]",272,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",5.335,/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,2005-06-10,Batman Begins,False,7.711,21294
False,/cVsmfmsuUWjM9EKhtmqxtPmQjQG.jpg,"[28, 35, 10751]",256961,en,Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",5.328,/qML63w7vgspicwLK6xXGLK17cM0.jpg,2015-04-16,Paul Blart: Mall Cop 2,False,5.2,1580
False,/mAg7TdfTjSYANvFv3qFNmsiUrQy.jpg,"[35, 10749]",271718,en,Trainwreck,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",5.327,/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,2015-07-17,Trainwreck,False,5.802,2595
False,/2EyK8wpLdYFaS35o0worjqsiuZn.jpg,"[12, 14]",68737,en,Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",5.325,/7Q8DfXSjcFSSQDOxz1Sk865wNqI.jpg,2014-12-12,Seventh Son,False,5.5,2514
False,/kbvSneIEkEcxHZ3AayZUEN2xC1P.jpg,"[28, 80, 9648, 53]",334074,en,Survivor,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",5.324,/npyCpfYyYknFoY2iJPyfqp70FVX.jpg,2015-05-21,Survivor,False,5.7,1019
False,/qK6uDoIFsir4tn8YIvlkigmD1v9.jpg,"[53, 878, 28, 12]",307663,en,Vice,"Julian Michaels has designed the ultimate resort: VICE, where anything goes and the customers can play out their wildest fantasies with artificial inhabitants who look, think and feel like humans. When an artificial becomes self-aware and escapes, she finds herself caught in the crossfire between Julian's mercenaries and a cop who is hell-bent on shutting down Vice, and stopping the violence once and for all.",5.324,/cBwZIq1QFasmsC9Wi3HvyEljfYN.jpg,2015-01-16,Vice,False,4.3,554
False,/mQDbtyPuA60dSmXKjlnJntLesRz.jpg,[28],290764,en,Tracers,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",5.324,/2XoazCkD4gRlqkJK7q6TOTUx1ta.jpg,2015-01-15,Tracers,False,6.0,1076
False,/a0wiBOMVRkGaj5gjWFVJ2TTBLHB.jpg,[53],284289,en,Beyond the Reach,A high-rolling corporate shark and his impoverished young guide play the most dangerous game during a hunting trip in the Mojave Desert.,5.324,/t6m6ICEG7KrnyYQpROISURkuCD5.jpg,2014-09-06,Beyond the Reach,False,5.9,364
False,/lful604LALERvWWvGGziMngzNUa.jpg,"[37, 18]",259611,en,Frontera,"After crossing the border illegally for work, Miguel, a hard-working father and devoted husband, finds himself wrongfully accused of murdering a former sheriff’s wife. After learning of his imprisonment, Miguel’s pregnant wife tries to come to his aid and lands in the hands of corrupt coyotes who hold her for ransom. Dissatisfied with the police department’s investigation, the former sheriff tries to uncover the truth about his wife’s death and discovers disturbing evidence that will destroy one family’s future, or tear another’s apart.",5.324,/rjdJN48tBaLB7HdmyzBnlypXvPj.jpg,2014-07-31,Frontera,False,6.5,186
False,/aan0KdhVgJfAwUJ3n2HDFOWcxZ2.jpg,[35],252838,en,The Wedding Ringer,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",5.324,/ciR2suRkfJen9lQvfz22lgCj7g7.jpg,2015-01-16,The Wedding Ringer,False,6.468,1591
False,/fD4Q03vX0xqumc6iuDt6SujrlxI.jpg,"[18, 53, 80]",244761,en,The Captive,"Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she's still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance.",5.324,/wLoFxTZFEfAzFLk2qSoPbcz58Jb.jpg,2014-09-05,The Captive,False,5.8,1095
False,/c4vArFoyluY4XyBkSZe2kgae613.jpg,[27],243688,en,Poltergeist,"A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",5.324,/jBXupXZ7WEPUpkYFpkQsdipwBQn.jpg,2015-05-20,Poltergeist,False,5.2,2288
False,/fsuA3wUYixjLeE97CyyPGdPoQF3.jpg,[27],242512,en,Ouija,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,5.324,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,2014-10-24,Ouija,False,5.1,2668
False,/axZ5RVlDACxVz7YJE7IE43ABIvw.jpg,"[53, 28]",241254,en,The Prince,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,5.324,/22b2fmxhZveWSyWkgUz2y94fp3w.jpg,2014-08-22,The Prince,False,4.9,490
False,/AIVsBK1BSPzh6FKxnHbKCQQmBo.jpg,[35],239563,en,St. Vincent,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",5.324,/1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg,2014-10-09,St. Vincent,False,7.1,1918
False,/7t4OgKvzqfvDcB2nA6oPyEHWd2G.jpg,"[53, 9648, 27]",207933,en,Stonehearst Asylum,"An Oxford Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",5.324,/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg,2014-10-23,Stonehearst Asylum,False,6.8,1447
False,/7bcV1R7z94Jj877I6DQAAFn4L65.jpg,"[53, 9648]",204922,en,Before I Go to Sleep,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",5.324,/1sSWpTupVixOanIpZdLGzsKvcZS.jpg,2014-09-03,Before I Go to Sleep,False,6.5,2011
False,/1ul446xlDIGXqN60eZ6FItXPAfu.jpg,[35],193893,en,Let's Be Cops,"Best pals Ryan and Justin are stalled in their respective careers -- a fact that is painfully driven home when they go to a college reunion. Dressed as police in the mistaken belief that they were to attend a costume party, Ryan and Justin find that the uniforms earn them much respect and attention. Although Justin is uncomfortable with the idea, Ryan decides to continue with the charade, putting them both in increasingly dangerous situations. When these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",5.324,/pf4FoUr2phn5WyZjU7rLXSiW1Ve.jpg,2014-08-13,Let's Be Cops,False,6.458,2805
False,/zt6wgtlV6hXDr9tvi3uDJLoHrja.jpg,"[80, 53]",136835,en,No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",5.324,/wcDLqCS70LsPcovieuQrb311Qr1.jpg,2014-09-10,No Good Deed,False,5.9,633
False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,"[18, 80]",238,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",5.317,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,The Godfather,False,8.689,21155
False,/6aoyUbvu0419XLKLIMoH0TkEicH.jpg,"[80, 18]",103,en,Taxi Driver,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,5.308,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976-02-09,Taxi Driver,False,8.135,12497
False,/lsgT602GYV8ts97sKH1gWFtQs1k.jpg,"[16, 12, 35, 10751, 14]",1104845,en,Plankton: The Movie,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,5.29,/hGaUNLF5VZbg9ovPTyjm9Rv5xWz.jpg,2025-03-08,Plankton: The Movie,False,7.2,39
False,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",5.285,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,False,7.444,22976
False,/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg,"[878, 28, 18, 53]",119450,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",5.283,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,2014-07-08,Dawn of the Planet of the Apes,False,7.329,11584
False,/mkxGpqh4yOYqtENv01IrDcesFRf.jpg,"[28, 35]",993710,en,Back in Action,"Fifteen years after vanishing from the CIA to start a family, elite spies Matt and Emily jump back into the world of espionage when their cover is blown.",5.279,/3L3l6LsiLGHkTG4RFB2aBA6BttB.jpg,2025-01-15,Back in Action,False,6.5,1084
False,/mzfx54nfDPTUXZOG48u4LaEheDy.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",5.249,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,1994-06-23,Forrest Gump,False,8.468,27957
False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",5.246,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,2011-07-12,Harry Potter and the Deathly Hallows: Part 2,False,8.088,20876
