adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/aivbF72gqeFvEyi62PGjKuB3eh0.jpg,"[80, 18, 53]",241239,en,A Most Violent Year,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",5.324,/j0fmC8xFw6cuiREcSajob0MTD6K.jpg,2014-12-31,A Most Violent Year,False,6.6,1429
False,/wW7Wt5bXzPy4VOEE4LTIUDyDgBo.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",5.303,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.808,20958
False,/wIqOKSfTi1LDWUjeEqe5UKXY1TD.jpg,"[18, 53, 10752]",16869,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",5.277,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-02,Inglourious Basterds,False,8.215,22635
False,/yHzyPJrVqlTySQ9mc379yxrLBYQ.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",5.276,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.7,22371
False,/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg,"[28, 878]",557,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",5.275,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,2002-05-01,Spider-Man,False,7.304,19411
False,/dWkdmxIkH9y23s9v1PjQFhTGIwo.jpg,"[28, 18, 53, 10752]",1043905,en,Dirty Angels,"During the United States' 2021 withdrawal from Afghanistan, a group of female soldiers posing as medical relief are sent back in to rescue a group of kidnapped teenagers caught between ISIS and the Taliban.",5.254,/3O3qSGmjRGc10hMwFul8WDxKE5t.jpg,2024-12-11,Dirty Angels,False,6.1,210
False,/3xN4vNPWBSVDsiiOzL5sB95Sa1J.jpg,"[53, 18]",257094,en,Holland,"Nancy is a teacher whose life with her husband in Holland, Michigan, tumbles into a twisted tale when she and her colleague become suspicious of a secret.",5.251,/iN5Ay7qbKwky8Zv3yKV3QpkbZfV.jpg,2025-03-09,Holland,False,9.0,1
False,/2oZklIzUbvZXXzIFzv7Hi68d6xf.jpg,"[18, 37]",68718,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",5.231,/bV0rWoiRo7pHUTQkh6Oio6irlXO.jpg,2012-12-25,Django Unchained,False,8.2,26556
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",5.229,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,Inside Out,False,7.9,22335
False,/rXYejcyn762o3cjp9OYfyVR3QpY.jpg,[18],940139,en,Here,"An odyssey through time and memory, centered on a place in New England where—from wilderness, and then, later, from a home—love, loss, struggle, hope and legacy play out between couples and families over generations.",5.218,/79euHUJJtfgeGU63ef38KtNjXEn.jpg,2024-10-30,Here,False,6.661,366
False,/W1ffLQGHoxfAOq0ZYdPtJlvAdb.jpg,"[878, 18, 10749]",38,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",5.216,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,2004-03-19,Eternal Sunshine of the Spotless Mind,False,8.1,15269
False,/bxgTSUenZDHNFerQ1whRKplrMKF.jpg,[18],389,en,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",5.203,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,1957-04-10,12 Angry Men,False,8.5,8954
False,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",5.2,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,False,7.444,22970
False,/knAFU3MEOpgtxwnDkId8u62ed9h.jpg,[35],583,en,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",5.2,/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,1979-08-17,Life of Brian,False,7.762,4503
False,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,"[9648, 53]",77,en,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",5.186,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,2000-10-11,Memento,False,8.2,15128
False,/lTYGtgDRygku7iiFLWyiEc4wLzz.jpg,"[18, 28, 27]",1118031,es,Apocalipsis Z: el principio del fin,"When a kind of rabies that transforms people into aggressive creatures spreads across the planet, Manel isolates himself at home with his cat, relying on his wits to survive; but soon they must go out in search of food, by land and by sea, dodging many dangers.",5.185,/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg,2024-10-04,Apocalypse Z: The Beginning of the End,False,6.704,991
False,/vINgGecnz95iDL6fjQMARDsocgG.jpg,"[28, 53, 878]",280,en,Terminator 2: Judgment Day,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",5.184,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,1991-07-03,Terminator 2: Judgment Day,False,8.1,13151
False,/xEY0MV2jSQBz9iOJfCFvLTiPGMA.jpg,"[53, 80]",75656,en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,5.18,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,2013-05-29,Now You See Me,False,7.336,15674
False,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,"[12, 35, 878]",105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",5.18,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,1985-07-03,Back to the Future,False,8.317,20323
False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,"[28, 80, 53, 12, 9648]",385687,en,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",5.178,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,2023-05-17,Fast X,False,7.05,5810
False,/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg,"[14, 18, 9648]",141,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",5.172,/6FKym4sm5LcqUC80HNpn2ejVoro.jpg,2001-01-19,Donnie Darko,False,7.8,12628
False,/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg,"[28, 12, 14]",293167,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",5.171,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,2017-03-08,Kong: Skull Island,False,6.5,10568
False,/vxJ08SvwomfKbpboCWynC3uqUg4.jpg,"[14, 18, 80]",497,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",5.157,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,1999-12-10,The Green Mile,False,8.5,17891
False,/bdD39MpSVhKjxarTxLSfX6baoMP.jpg,"[18, 36, 10752]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",5.155,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,1998-07-24,Saving Private Ryan,False,8.218,16111
False,/huzHIuaWRMDIAB8jIXYAwE7CJzS.jpg,"[35, 80, 12]",337404,en,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",5.151,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021-05-26,Cruella,False,7.996,9493
False,/rKmOe5pb5a6P1HmQAzpRw20gORp.jpg,"[12, 14, 10751, 18]",34584,de,Die unendliche Geschichte,"While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing.",5.151,/ddYCa91iDXfJCxaqSYzwi2fjfnl.jpg,1984-04-06,The NeverEnding Story,False,7.2,4073
False,/1YL8ksfwm3p2Tgt1yaNVYYOvOKC.jpg,"[16, 14, 28]",1203329,en,The Witcher: Sirens of the Deep,"Geralt of Rivia, a mutated monster hunter, is hired to investigate a series of attacks in a seaside village and finds himself drawn into a centuries-old conflict between humans and merpeople. He must count on friends — old and new — to solve the mystery before the hostilities between the two kingdoms escalate into an all-out war.",5.146,/y0pR5aBVvPn5uncaZjl94ZEnuEF.jpg,2025-02-10,The Witcher: Sirens of the Deep,False,6.993,143
False,/6RcBQkC2PZJwwbFugqzgvN3moYL.jpg,"[53, 28]",1005331,en,Carry-On,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.,5.141,/sjMN7DRi4sGiledsmllEw5HJjPy.jpg,2024-12-05,Carry-On,False,6.913,2012
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",5.14,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.6,12331
False,/mbYTRO33LJAgpCMrIn9ibiWHbMH.jpg,"[35, 12]",346698,en,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",5.136,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19,Barbie,False,6.982,9653
False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,"[12, 14, 28]",49051,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",5.132,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,2012-12-12,The Hobbit: An Unexpected Journey,False,7.357,18643
False,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,"[28, 878, 35, 10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",5.123,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,Sonic the Hedgehog,False,7.307,9824
False,/mKOBdgaEFguADkJhfFslY7TYxIh.jpg,"[28, 878, 35]",365177,en,Borderlands,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",5.123,/p0FUR86fX7NeJEvCEVUkn2ib2me.jpg,2024-08-07,Borderlands,False,5.722,1064
False,/uqOuJ50EtTj7kkDIXP8LCg7G45D.jpg,"[18, 878]",264660,en,Ex Machina,"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",5.123,/dmJW8IAKHKxFNiUnoDR7JfsK7Rp.jpg,2015-01-21,Ex Machina,False,7.6,13432
False,/blfZnm6StMPnTY35kaooPBCsSVp.jpg,"[27, 53]",238636,en,The Purge: Anarchy,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",5.122,/qwqHHZLZSUvMkAMQ47ymtfjEifY.jpg,2014-07-17,The Purge: Anarchy,False,6.633,6454
False,/bLqUd0tBvKezDr9MEla7k34i3rp.jpg,"[12, 14, 18]",587,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",5.121,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,2003-12-25,Big Fish,False,7.758,7294
False,/wgvc3PmjQGtYYDWaeuV867mnFDs.jpg,"[878, 28, 12]",18,fr,Le Cinquième Élément,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",5.121,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,1997-05-02,The Fifth Element,False,7.552,10918
False,/6YwkGolwdOMNpbTOmLjoehlVWs5.jpg,"[28, 12, 878]",99861,en,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",5.119,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,2015-04-22,Avengers: Age of Ultron,False,7.27,23278
False,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,"[28, 12, 878]",284054,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",5.118,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,2018-02-13,Black Panther,False,7.375,22430
False,/imtHhH4NuKMMaSityrxhuSmtyd3.jpg,"[12, 35, 10751]",9340,en,The Goonies,"A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",5.114,/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,1985-06-07,The Goonies,False,7.513,5791
False,/qSNz1G1Ts8fFw6v4Vae4aMAjcY7.jpg,"[14, 12, 16, 35, 10751]",810,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",5.113,/n4SexGGQzI26E269tfpa80MZaGV.jpg,2007-05-17,Shrek the Third,False,6.3,9159
False,/dGbBnTYxdHf1qyUgHsuFpxn1K4E.jpg,"[14, 18, 35, 10749, 10751]",2280,en,Big,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,5.112,/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg,1988-06-03,Big,False,7.2,3698
False,/aACb16EooaTSWGHwjsoeGe8DmyF.jpg,"[10749, 18]",1109255,it,Parthenope,"Parthenope, born in the sea near Naples in 1950, is beautiful, enigmatic, and intelligent. She is shamelessly courted by many. However, beauty comes at a cost.",5.105,/5SqICqUQaYFeZs1UnBZ4AN6DwcP.jpg,2024-10-19,Parthenope,False,6.9,438
False,/1K3JmSNUN8OpjYsCjc0Hy0SYxAb.jpg,"[878, 28, 12]",102899,en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",5.101,/rQRnQfUl3kfp78nCWq8Ks04vnq1.jpg,2015-07-14,Ant-Man,False,7.071,19942
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",5.099,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-21,Top Gun: Maverick,False,8.184,9638
False,/zxWAv1A34kdYslBi4ekMDtgIGUt.jpg,"[28, 12, 14]",566525,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,5.096,/d08HqqeBQSwN8i8MEvpsZ8Cb438.jpg,2021-09-01,Shang-Chi and the Legend of the Ten Rings,False,7.526,9599
False,/gYtXT7fJNBRZBbBulO11DoRveLT.jpg,"[18, 35]",400928,en,Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",5.088,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,2017-04-07,Gifted,False,8.013,5612
False,/wyIhlSbqBS7ZsDbCQwGhuNIDYyq.jpg,"[12, 28, 14]",564,en,The Mummy,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,5.088,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,1999-04-16,The Mummy,False,6.937,9239
False,/npCPnwDyWfQltGfIZKN6WqeUXGI.jpg,"[14, 12, 28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",5.087,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,False,7.6,13354
False,/ugXEDHKGNUAp1ma4x7JOUCSmAXs.jpg,"[12, 16, 14, 10751]",309809,en,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",5.086,/je5Z7gbFTzrs3FPHINo9yGiHoVo.jpg,2015-07-29,The Little Prince,False,7.608,2809
False,/39gQ0wzN2N2VPLgwpzr3ebbh0jl.jpg,"[28, 12]",177677,en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.",5.082,/sGvcWcI99OTXLzghD7qXw00KaY5.jpg,2015-07-23,Mission: Impossible - Rogue Nation,False,7.2,8956
False,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,"[35, 80, 9648]",546554,en,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",5.076,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,2019-11-27,Knives Out,False,7.844,12688
False,/xwgBHC2FgoIrQitl8jZwXXdsR9u.jpg,"[35, 18, 53]",466272,en,Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",5.065,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,2019-07-24,Once Upon a Time... in Hollywood,False,7.4,13728
False,/dKqa850uvbNSCaQCV4Im1XlzEtQ.jpg,"[35, 80, 9648]",661374,en,Glass Onion: A Knives Out Mystery,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,5.064,/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,2022-11-23,Glass Onion: A Knives Out Mystery,False,7.051,5769
False,/qAzYK4YPSWDc7aa4R43LcwRIAyb.jpg,"[28, 12, 878]",299537,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",5.064,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,2019-03-06,Captain Marvel,False,6.803,15918
False,/h3weAFgg06GqchI2xDfufBgSFTj.jpg,[18],600354,en,The Father,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",5.057,/xxHNaCMycynHMKdEZHHQCzaPbZl.jpg,2020-12-23,The Father,False,8.116,3269
False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,"[16, 10751, 12, 14, 35]",502356,en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",5.057,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,The Super Mario Bros. Movie,False,7.627,9512
False,/fcKqExXt7tTNhNPFUJ2tHP5Ditx.jpg,"[35, 18, 10402]",1000866,fr,En fanfare,"Diagnosed with leukemia, a successful orchestra conductor learns that he is adopted, and his younger brother is in a village marching band. The conductor decides to help them win a regional contest.",5.051,/lcO2Ogodr3TxcxbgHtfHCvgSSrr.jpg,2024-11-27,Marching Band,False,7.5,203
False,/jK65srQczOKTpW62wPxwwKztGgE.jpg,"[35, 18]",120467,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",5.049,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,2014-02-26,The Grand Budapest Hotel,False,8.0,15019
False,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,"[18, 80]",640,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",5.046,/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,2002-12-16,Catch Me If You Can,False,8.0,15922
False,/gVl6aX2paJIHpMxAAe8X36VNExi.jpg,"[35, 12, 14, 16, 10751]",10192,en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",5.02,/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,2010-05-20,Shrek Forever After,False,6.379,7468
False,/iJaSpQNZ8GsqVDWfbCXmyZQXZ5l.jpg,"[27, 878]",945961,en,Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",5.018,/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg,2024-08-13,Alien: Romulus,False,7.216,3426
False,/wh4ze6klUbeichAj603OKZwY1W5.jpg,"[28, 53, 878]",218,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",5.002,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,1984-10-26,The Terminator,False,7.7,13429
